k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
16,0.5136875,0.17205226086497674,0.5944096412717542,0.34565544844940205,0.5975901,0.3335678,0.8407999999999999,0.08988526019320409,0.8741709,0.114073336,0.2839812281360643,0.27320120641969936
17,0.5508588235294118,0.17843338671563033,0.6361550967966206,0.36179602476561734,0.62838167,0.32889292,0.8744000000000001,0.08217444858348609,0.90442586,0.10525605,0.2632794771232797,0.24627073013903455
18,0.5889555555555555,0.18552520177546541,0.6750961275354777,0.37929934482796135,0.65487456,0.3216248,0.9067999999999999,0.0770049349067967,0.92997247,0.09982495,0.24943051932936333,0.22255407211656575
19,0.6264736842105263,0.19025758163190512,0.716352134811332,0.38813868485433284,0.68425316,0.32303146,0.9314,0.07156842879370763,0.9526343,0.062387478,0.2311077501065399,0.20404539944667377
20,0.6644,0.19498666621079505,0.7548498445976475,0.38723096270697727,0.7060781,0.31635243,0.9486,0.06357703988076199,0.96408445,0.056217607,0.21004641717277,0.18646892715634422
21,0.6994666666666666,0.19800667983876447,0.7934335692961754,0.39321706386844235,0.7298496,0.31434056,0.9640000000000002,0.051068581339214804,0.97406495,0.047105793,0.19728934961103664,0.17179124583122984
22,0.7324454545454544,0.19940936320100772,0.8276719638685163,0.38126228230028175,0.7540961,0.31941947,0.9752,0.04391992714019458,0.98129433,0.04324804,0.17505787994175367,0.16249754205080436
23,0.761286956521739,0.2002539212296825,0.8584033670291875,0.3830056228695806,0.7713516,0.31942388,0.9818000000000001,0.03721236353686769,0.9883451,0.027727034,0.1667429136183864,0.1543117202223243
24,0.7916916666666667,0.2019733705976002,0.8965643967115697,0.38957219239752605,0.7901682,0.3215491,0.9874,0.028796527568441296,0.9914891,0.022365684,0.16246541711705656,0.1474231889363331
25,0.819264,0.20122904537864308,0.924787355261567,0.3938240971766017,0.8047813,0.31630042,0.9918,0.024181811346547233,0.9939741,0.020323087,0.16075436144551516,0.1381562905859397
26,0.8468692307692307,0.1993949799953281,0.9511541985851689,0.37554485911644353,0.8182771,0.31123996,0.9954000000000001,0.015193419628246956,0.9966333,0.01248464,0.1434198535246465,0.12989352295613799
27,0.8695185185185185,0.19689143534289513,0.9728726723821243,0.3688489862000685,0.83191574,0.3045861,0.9965999999999999,0.01415768342632367,0.9973983,0.01186153,0.13678546652450588,0.12102501217965767
28,0.889842857142857,0.1940756369489557,0.9888015163069346,0.35159392423107,0.84382683,0.29625005,0.9980000000000001,0.009591663046625447,0.99837005,0.008058907,0.12374369359322726,0.11215415069665724
29,0.9113793103448273,0.19074135359554975,1.0109893468319329,0.34779837995152474,0.85414404,0.2868425,0.9986,0.007618398781896371,0.99889153,0.006154532,0.12108447884069767,0.1035525787361884
30,0.9310399999999999,0.1854450339648442,1.0263868594127539,0.3371466383470964,0.86480033,0.27834758,0.9996,0.002800000000000002,0.99967086,0.0023078474,0.11436412209841626,0.09575633032615372
31,0.949174193548387,0.1812371309866801,1.0423695919639488,0.3316854955196727,0.8749524,0.27004004,0.9998,0.0019899748742132416,0.9998259,0.0017320877,0.11181045026132232,0.0885585271150866
32,0.96388125,0.17572942391553983,1.0543813983819887,0.32549811923446886,0.8812724,0.26089752,1.0,0.0,1.0,7.027284e-08,0.10890636211515706,0.08216376965640748
33,0.9771575757575759,0.16829884424252614,1.0591226058421253,0.30324537547870695,0.8878481,0.24898092,1.0,0.0,1.0,7.027284e-08,0.09545324027078526,0.07456955493765705
34,0.9890411764705882,0.16159862394066224,1.0663162791828191,0.28936764642111423,0.8943448,0.2369599,1.0,0.0,1.0,7.027284e-08,0.0881314836799486,0.0673130166944702
35,0.9993428571428572,0.15429329875537798,1.0713640498901704,0.27509623533116373,0.9005359,0.22779971,1.0,0.0,1.0,7.027284e-08,0.08077076631010575,0.061785823577427124
36,1.0079277777777778,0.14629930539568278,1.077623935195657,0.25489932180560293,0.9082444,0.21825841,1.0,0.0,1.0,7.027284e-08,0.07099913957221587,0.056055831561536706
37,1.0145027027027032,0.13744535653706594,1.0769896592980155,0.23523058144377246,0.9176488,0.20808521,1.0,0.0,1.0,7.027284e-08,0.061260834085199764,0.05008117288548419
38,1.0196210526315788,0.12880036905712683,1.0774523345486104,0.21593901315429823,0.92420995,0.19853953,1.0,0.0,1.0,7.027284e-08,0.05262852152908207,0.04516207617065504
39,1.024923076923077,0.11966136747729057,1.0776925925546192,0.20009911650385995,0.9326178,0.18656905,1.0,0.0,1.0,7.027284e-08,0.0460757953634834,0.03934837295709315
40,1.027585,0.11004149342407163,1.0741958715739697,0.18445040739239285,0.93951106,0.1785416,1.0,0.0,1.0,7.027284e-08,0.03952698014584069,0.03553601596883027
41,1.0292243902439024,0.10054559302140584,1.0700531165864076,0.17068382550611355,0.9468103,0.16757077,1.0,0.0,1.0,7.027284e-08,0.03404040743287023,0.030909104136814136
42,1.030690476190476,0.09115314105787332,1.066124173484013,0.15053610488923122,0.95301795,0.15115051,1.0,0.0,1.0,7.027284e-08,0.027033525194165475,0.025053790122967712
43,1.0301953488372093,0.08130367408811948,1.0606075555879324,0.13100745285735219,0.96003157,0.13556288,1.0,0.0,1.0,7.027284e-08,0.020836228498515675,0.0199747702402
44,1.0281818181818183,0.07187673102478936,1.0517852017666995,0.10553946692272574,0.9679397,0.119577676,1.0,0.0,1.0,7.027284e-08,0.013820286200350904,0.015326685316583877
45,1.0250444444444446,0.06203318506559789,1.0432946856597676,0.08430569558101227,0.97346497,0.10240734,1.0,0.0,1.0,7.027284e-08,0.008981880113776396,0.011191372061148286
46,1.0210782608695654,0.05205615261018307,1.035454806883923,0.06802146049192863,0.9785077,0.08847063,1.0,0.0,1.0,7.027284e-08,0.005883962418631288,0.008288971909767184
47,1.0154425531914892,0.04238546925093018,1.0249447897039337,0.05222971179852413,0.9814973,0.07280666,1.0,0.0,1.0,7.027284e-08,0.0033501853279303646,0.005643159524197472
48,1.010283333333333,0.031371147395160524,1.0156362742676093,0.03655171107263423,0.9837043,0.05354842,1.0,0.0,1.0,7.027284e-08,0.0015805206553092318,0.0031329823837609183
