k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,1.00605,0.0891804210575393,1.0060499815426183,0.08918042188834024,4.413106,4.1449485,0.5038999999999999,0.03725976382104428,0.5685744,0.42648998,0.007989749924848378,28.82988963129992
2,0.9980249999999999,0.06853675564979714,1.6401145988503663,0.45580011412544225,3.4177308,3.3180737,0.7491,0.03292704055939436,0.767597,0.35674167,0.6175004436981315,16.85503529830953
3,0.9964666666666666,0.05829392954864356,2.1383874136840983,0.755889525196655,2.857317,2.680688,0.8758499999999999,0.030298968629311477,0.87624764,0.2756711,1.867294877936395,10.635713461615524
4,0.99395,0.05369029241864864,2.5699272908384057,1.0484077131084193,2.428683,1.7747211,0.9397499999999998,0.02277471185328146,0.9437542,0.18022051,3.5638304314244413,5.190770550943455
5,0.99694,0.05191701455207144,2.930862363791509,1.3579318762461328,2.2286358,1.6887444,0.9698999999999998,0.015016324450410633,0.96315813,0.14164971,5.572208448431877,4.3614038000851
6,0.9960999999999999,0.05051043346566021,3.190527961208085,1.6167678503573812,2.0654466,1.5671921,0.9863999999999998,0.009976973488989542,0.96985793,0.13784225,7.412351030783677,3.591267417005895
7,0.9969428571428571,0.05059846734792649,3.4501610345237492,1.8861377562021175,1.969597,1.4651551,0.9936000000000001,0.006967065379340149,0.998369,0.012768331,9.560804730469648,3.086797947324172
8,0.9972999999999999,0.04930191426303852,3.7363243099828076,2.212055358137509,1.8581591,1.3564466,0.9967999999999999,0.0048744230427815805,0.9985322,0.012737516,12.380659636867751,2.576384324137507
9,0.99725,0.04952735713661967,3.9417898151244986,2.4871893581129316,1.7825594,1.2770239,0.9982500000000002,0.0032691742076555075,0.99999976,1.8097348e-06,14.84023821948045,2.243189320849524
10,0.9989100000000001,0.04984232037134709,4.071089879476215,2.686305213326233,1.7304006,1.2454029,0.9992500000000001,0.0020463381929681137,0.99999994,4.0910678e-07,16.647828746964933,2.084513471454784
11,0.9973363636363638,0.05067527556628585,4.158336793943284,2.8196763581246915,1.6480108,1.0501374,0.9997999999999999,0.0009797958971132722,1.0,3.7151437e-07,17.925666068543265,1.5227066291994475
12,0.9974541666666665,0.05164337159656707,4.348285519891224,3.0963493181903217,1.6270506,1.0322709,0.99995,0.0004974937185533104,1.0,7.633119e-08,20.798395022970915,1.4587757319305297
13,0.9992846153846153,0.05220714374478042,4.345022378807796,3.205115342894441,1.5577261,0.90967155,1.0,0.0,1.0,7.633119e-08,21.461939075982315,1.1385608224637167
14,0.9985785714285713,0.05250427533612313,4.442557976714672,3.283117205494723,1.5264837,0.8926365,1.0,0.0,1.0,7.633119e-08,22.63006400805729,1.0739848774997114
15,0.9990099999999998,0.052473283254962755,4.5254655263374906,3.39457087507453,1.4923717,0.86911947,1.0,0.0,1.0,7.633119e-08,23.952018603298338,0.9977985196030801
16,0.99979375,0.05341015784415451,4.686620529169584,3.653240264420296,1.4704105,0.825136,1.0,0.0,1.0,7.633119e-08,26.9373353556763,0.9021354396502517
17,1.0003088235294115,0.053810354784250586,4.851234519101378,3.8963947987524876,1.4548548,0.80739796,1.0,0.0,1.0,7.633119e-08,30.01389974886346,0.8587844008857388
18,1.000822222222222,0.05373638099067809,4.919882723409642,4.052714957494921,1.4331257,0.7929164,1.0,0.0,1.0,7.633119e-08,31.789979091988442,0.8163143109446196
19,1.000663157894737,0.0541631433188919,4.709984235908183,3.613884232370462,1.4250795,0.7859206,1.0,0.0,1.0,7.633119e-08,26.824142275663068,0.7983638027872217
20,0.9997325000000002,0.05359339109209269,4.677714019211405,3.351432979235954,1.4005357,0.75897276,1.0,0.0,1.0,7.633119e-08,24.757683421414487,0.7364685210395834
21,1.0004690476190476,0.05374909644338893,4.598507500124978,3.2742188874026414,1.3814583,0.75124866,1.0,0.0,1.0,7.633119e-08,23.669765551079912,0.7098849873436848
22,0.999884090909091,0.05393131052705181,4.691305759980362,3.456910987704183,1.3710371,0.7398797,1.0,0.0,1.0,7.633119e-08,25.57597179057411,0.6850905999939556
23,0.9994760869565218,0.05406062457546715,4.655819108879278,3.526231787520545,1.3610792,0.719399,1.0,0.0,1.0,7.633119e-08,25.799323976167216,0.6479131118621808
24,0.999475,0.05431392227392326,4.618461369279003,3.5562878336789843,1.3184159,0.65433246,1.0,0.0,1.0,7.633119e-08,25.74044583693764,0.5295396544302662
25,0.9994299999999999,0.054437453099864995,4.615271773060618,3.681102806046489,1.3111234,0.6458283,1.0,0.0,1.0,7.633119e-08,26.620707861772203,0.5138919529092618
26,0.9997384615384616,0.054726495319368205,4.658789878315897,3.8101388611056857,1.2998756,0.62312615,1.0,0.0,1.0,7.633119e-08,27.90390151457459,0.47821158883347437
27,1.0002259259259259,0.05512395049064856,4.6618067663929486,3.917201854172833,1.2867248,0.60784346,1.0,0.0,1.0,7.633119e-08,28.753299160736262,0.4516848100343509
28,1.0004392857142856,0.05439973000852117,4.724684455574913,4.066052381214775,1.2692852,0.5944795,1.0,0.0,1.0,7.633119e-08,30.40605626038373,0.4259203830770275
29,1.0006827586206897,0.054722252536889025,4.733871277610501,4.162419588491342,1.2620353,0.5917832,1.0,0.0,1.0,7.633119e-08,31.26753154842111,0.418869890793772
30,1.000608333333333,0.05451947345775736,4.6647173399016095,3.8421076360171313,1.2557095,0.5899896,1.0,0.0,1.0,7.633119e-08,28.19194426811668,0.41347506140324697
31,1.0004612903225807,0.05396415072022588,4.701544469766424,3.987541783339425,1.2515175,0.58914816,1.0,0.0,1.0,7.633119e-08,29.601920935536164,0.4103566489471291
