k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,0.6094999999999999,0.03904676683158288,0.609500026389887,0.039046763103974556,0.34291846,0.01967183,0.3725,0.013800362314084366,0.47674957,0.07689205,0.15401487909839687,0.4321431368762241
2,0.6128000000000001,0.03131549137407875,0.6666012010192571,0.03719969229977041,0.5088582,0.059112765,0.6018,0.020272148381461713,0.6883435,0.04420046,0.1125385762689994,0.24471458292850912
3,0.6173333333333334,0.0256506443497148,0.6962437638213883,0.03188179258718387,0.5899612,0.07193494,0.7459,0.020476571978727317,0.80836517,0.01979645,0.09328429971596874,0.17330647614268457
4,0.6207999999999999,0.02764909582608442,0.7116183438712053,0.04292259315625433,0.6298323,0.070172116,0.8404,0.021937183046143352,0.8834168,0.014119616,0.08500632859484375,0.1419482318327745
5,0.62678,0.02751631516028264,0.7247688206651484,0.05473440629159291,0.655918,0.0727682,0.8994,0.017350504315437075,0.9269422,0.009011695,0.07874805731014643,0.12368763177711628
6,0.6276333333333334,0.02715897641664725,0.7270406445164778,0.05754082877463585,0.67212564,0.07549318,0.9368000000000002,0.01561921893053551,0.95582753,0.008107365,0.07781775672205182,0.11320081721206421
7,0.6284571428571428,0.026781031971703183,0.7298413504724227,0.05574743952183303,0.69140226,0.07570264,0.96,0.010714476188783108,0.97236615,0.005847324,0.07609347292780476,0.10096345657214911
8,0.6321,0.025367043087439246,0.7358976032673683,0.05432387293543018,0.7021555,0.078994215,0.9743,0.00796303962064739,0.9824166,0.0042928965,0.07270115913062515,0.09495144924439103
9,0.6361666666666667,0.02521601734739643,0.7417478056041776,0.0521174324284464,0.71039134,0.07391863,0.9831,0.005872818744010414,0.9885119,0.003102124,0.06941042267319131,0.08933713825806322
10,0.6378800000000002,0.026407188415278147,0.7406626702020616,0.04596974731484191,0.71703607,0.07704817,0.9892999999999998,0.003769615364994156,0.99277115,0.0016704904,0.06936906829491511,0.08600500615549223
11,0.638309090909091,0.025442601093701552,0.7422901729407665,0.04922302984650426,0.7216825,0.078828916,0.9924999999999999,0.003041381265149113,0.99501115,0.0013316214,0.0688372616301699,0.08367463446541379
12,0.6388333333333333,0.025945321779122753,0.7429495341528682,0.048540017196524746,0.72566426,0.080192335,0.9944000000000001,0.002537715508089906,0.9962894,0.001273575,0.06843107526166636,0.08169091011997409
13,0.6391307692307692,0.02454109100934583,0.7416639983171572,0.04903496295892795,0.72807705,0.07744435,0.9959999999999999,0.0022803508501982777,0.9973356,0.0012824183,0.06914191735786117,0.07993971652196308
14,0.6421999999999999,0.024541173233435076,0.7459938747759156,0.050202893325751986,0.73353785,0.08172873,0.9973000000000001,0.0016763054614240226,0.9981599,0.0010741436,0.06703944214963008,0.07768166064741777
