k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
38,0.8563157894736841,0.0731825024876856,0.881264941454822,0.08105551800794931,0.8499689,0.07577635,1.0,0.0,1.0,7.052517e-08,0.020668011127263835,0.028251383731003443
39,0.8641538461538462,0.07088524492951934,0.8869970143139552,0.07680320077923465,0.8529746,0.06911493,1.0,0.0,1.0,7.052517e-08,0.018668406423895882,0.02639334420698347
40,0.87155,0.06511891046385833,0.8943149784124035,0.07184918815056948,0.8587063,0.06580133,1.0,0.0,1.0,7.052517e-08,0.016331629625866678,0.024293725509696884
41,0.8781463414634147,0.05901705255740878,0.9009875552556567,0.06870858172286472,0.86467206,0.05763833,1.0,0.0,1.0,7.052517e-08,0.014524333416619224,0.021635827151513354
42,0.8867619047619046,0.05505091438480541,0.909974500812669,0.0720270153868467,0.8687388,0.052695166,1.0,0.0,1.0,7.052517e-08,0.013292481449465194,0.02000629100520257
43,0.8971162790697674,0.052209089966937496,0.9181986573133256,0.06675158826720208,0.8787568,0.05186257,1.0,0.0,1.0,7.052517e-08,0.011147234201536807,0.017389634601361337
44,0.9065909090909091,0.04958224238909106,0.9240596051507115,0.06150344138925018,0.8871752,0.048967768,1.0,0.0,1.0,7.052517e-08,0.009549616872586774,0.015127277199908917
45,0.9186666666666667,0.04573417556723653,0.9363080877740042,0.0602249715438109,0.90005684,0.047749504,1.0,0.0,1.0,7.052517e-08,0.007683706880456786,0.012268650465557585
46,0.9311739130434782,0.040599500867614526,0.9458788445594533,0.052878914861087124,0.9070835,0.042330645,1.0,0.0,1.0,7.052517e-08,0.005725279103105923,0.010425357471831376
47,0.9458723404255318,0.03822536872213217,0.9565846642693133,0.04727454634519904,0.92030656,0.038904317,1.0,0.0,1.0,7.052517e-08,0.004119774108752611,0.007864589591363824
48,0.9625416666666664,0.03259465383054914,0.9690076406393215,0.036043075086235554,0.932168,0.03620165,1.0,0.0,1.0,7.052517e-08,0.0022596296004134472,0.005911738510803843
