k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,0.34663999999999995,0.03883594211551974,0.6549922050240835,0.2946864472103154,0.327915,0.19265844,0.19956,0.01878633545958338,0.4045891,0.053883296,0.20587048076358203,0.48881550258605344
2,0.3459199999999999,0.034568100902421586,0.6782053413181492,0.23708324886030963,0.50207615,0.22529642,0.3239599999999999,0.02005987038841478,0.55504024,0.03204113,0.15976026924632833,0.29868663870820455
3,0.3651466666666666,0.03242935295890642,0.7493698946943055,0.2698144771444099,0.59930605,0.26507896,0.42016,0.023852345796587803,0.6434087,0.01822862,0.13561530176225484,0.23082249429331014
4,0.36888000000000004,0.031558605799369525,0.7434870742192586,0.2643312805749547,0.63104886,0.26030594,0.49084000000000005,0.02559559337073474,0.6904011,0.017481778,0.13566990698299153,0.20388412363965713
5,0.380216,0.028841493442608005,0.7742014632654994,0.27750609346052785,0.6560538,0.25720176,0.5472400000000001,0.025976574062027486,0.72863,0.01590931,0.12799461109916482,0.18445174520917362
6,0.38682666666666665,0.029271923597726044,0.7882142260382219,0.2823165856943855,0.6936863,0.29868624,0.59668,0.027440437314299498,0.75915855,0.016621184,0.12455586861072471,0.18304153952377433
7,0.3943999999999999,0.0285769137591868,0.7975655546765335,0.27803015199213604,0.731721,0.30216894,0.63404,0.026841728707369072,0.7818317,0.016176144,0.11828047007018985,0.1632796909881371
8,0.40150499999999995,0.02827883439959999,0.8191075200404083,0.2929931746678715,0.7430096,0.31033978,0.66712,0.02490673804415182,0.8017436,0.014951829,0.11856708970788912,0.16235483133619155
9,0.4147199999999999,0.028155847056282816,0.8472848605578811,0.29735716048257355,0.7561125,0.3126566,0.6936000000000001,0.024370473938764486,0.8176123,0.0145631805,0.11174319470508481,0.15723527041797425
10,0.41702399999999995,0.027870748536772388,0.8515031521173562,0.3092465705768064,0.7596493,0.31584734,0.72128,0.024637402460486783,0.83412033,0.014706534,0.11768475524459673,0.15752801162670949
11,0.41456363636363636,0.027479717539178928,0.8390246469356429,0.2949166064606595,0.7670038,0.31943768,0.7417199999999997,0.023598338924593842,0.8463184,0.014070551,0.11288886906046591,0.15632768087476734
12,0.42516666666666664,0.026812455646168958,0.8556059525978797,0.3004402512528631,0.7724899,0.32002527,0.75936,0.023547195162057007,0.8568315,0.014026794,0.11111398549804925,0.15417700833735637
13,0.4312061538461539,0.026986218003458313,0.853372090005703,0.29429029507177057,0.7810984,0.31642467,0.7768000000000002,0.023630488780387093,0.86722434,0.01406286,0.10810652176272544,0.1480424745651625
14,0.43803714285714285,0.02664569207437572,0.857030883027864,0.29352882915585216,0.78042054,0.31368876,0.79148,0.023594270490947575,0.87596107,0.01404015,0.10659934195339774,0.14661576853637825
15,0.43942666666666663,0.026508715547909897,0.8593441102138887,0.2929009690739891,0.78264534,0.3043355,0.8051600000000002,0.023346400150772686,0.8841016,0.013890472,0.1055750570160046,0.1398631507170336
16,0.44258250000000005,0.026383495195860612,0.852057088339597,0.28695194803345114,0.7868812,0.3003433,0.8178,0.02239553526933435,0.89162153,0.013323496,0.10422852559075024,0.1356257208613556
17,0.44220705882352945,0.02603798726136176,0.8388299330867691,0.28582381065503043,0.78727895,0.29464927,0.82592,0.022595433166903423,0.8964523,0.013441483,0.107671041206178,0.13206844090135306
18,0.44657555555555545,0.026505570716593638,0.83917113488946,0.2846094049161099,0.7815596,0.2861155,0.8393999999999999,0.021889723616345634,0.90447176,0.013020609,0.10686843721944647,0.1295782839055306
19,0.4482126315789474,0.02626297850376451,0.8323491746892359,0.28145461440637787,0.7891716,0.2841104,0.8477599999999998,0.02169475512652771,0.90944505,0.012904626,0.10732349919802321,0.1251673351740834
20,0.452436,0.0263733256150983,0.843096376116061,0.2889099727826922,0.79853165,0.2851338,0.85784,0.02104790725939281,0.91544104,0.012519721,0.10808771956120855,0.1218907822651687
21,0.4580590476190475,0.026309108912910432,0.8492067439152499,0.2826199177957644,0.8011499,0.2839487,0.8677199999999999,0.02038238455137182,0.9213179,0.01212377,0.10261262401552565,0.12016821320009186
22,0.45905090909090907,0.02657285733803269,0.8430122651135753,0.278169627154911,0.8068926,0.27921084,0.8768,0.020364675298172586,0.9267193,0.012113203,0.10202349037627259,0.11524917363115961
23,0.46493391304347825,0.026751926581153045,0.8487377006031243,0.27634878316963063,0.8112931,0.27575737,0.88704,0.019653966520781517,0.9328102,0.011690473,0.09924893317816559,0.11165241520416203
24,0.4714,0.026662343399550533,0.8540083125643696,0.27508242245907505,0.8171867,0.2781511,0.8929600000000001,0.01866864751394703,0.9363315,0.011104393,0.09698391194625583,0.11078872628571901
25,0.47425280000000003,0.0267090629592279,0.8509224375953246,0.26855892171863827,0.81992364,0.27732402,0.8988400000000003,0.018670147294544852,0.93982905,0.011105282,0.09434801404719759,0.10933610644502778
26,0.4792538461538461,0.02678759206717536,0.858119757977198,0.2630166105521292,0.8231976,0.27943388,0.90544,0.018499902702446846,0.94375473,0.011003989,0.0893077405027793,0.10934238660553319
27,0.4826237037037036,0.02701443434721773,0.8600266675807946,0.26430823720989527,0.8283031,0.28000653,0.9120800000000002,0.01818113307800149,0.9477044,0.010814366,0.08945137804553965,0.10788347763769934
28,0.4850514285714286,0.02680048369956431,0.8566962888610354,0.2607173379303024,0.8282977,0.27454168,0.91664,0.017267032171163627,0.9504166,0.010270635,0.0885094839236633,0.10485481658509244
29,0.4843296551724138,0.026306611711476767,0.85225054426464,0.25650583046786174,0.83403814,0.2751913,0.9207200000000002,0.01687013929995836,0.95284355,0.010034544,0.08762514273410252,0.10327358879489168
30,0.48666800000000005,0.026042990065573413,0.8573284703237123,0.2559278250506672,0.824606,0.2714726,0.9257200000000002,0.016022534131653436,0.9558176,0.009530377,0.08585421701533677,0.10446042802391631
31,0.4911496774193549,0.026170325602552225,0.8589536264116228,0.25624163732297517,0.8264725,0.2708678,0.9300400000000001,0.016014943022065336,0.95838714,0.009525859,0.08555385620039123,0.10348114748791204
32,0.49396375,0.026260511556089307,0.8578678462207806,0.254247429975985,0.83238786,0.27119476,0.9354,0.014863377812596942,0.9615754,0.0088408915,0.08484330478731307,0.10164041635767163
33,0.4985878787878788,0.026278063139955947,0.8615611803455998,0.2558247354219832,0.8336339,0.27138644,0.9400800000000001,0.014923592060894693,0.9643591,0.008876706,0.08461160204103124,0.10132828530936422
34,0.4992658823529411,0.026490267821850277,0.8616530254643168,0.2566873428732159,0.8415121,0.27289775,0.9438000000000001,0.015172343260024113,0.96657175,0.009024659,0.08502827735448887,0.09959160684310575
35,0.5024799999999999,0.02635488290737078,0.8670805043415031,0.2585416023510994,0.84303397,0.2716677,0.9471200000000002,0.014472926449063412,0.9685465,0.008608634,0.0845113524723832,0.09844166273925126
36,0.5041544444444443,0.02632175973985153,0.8682197276560807,0.258737597758787,0.84589934,0.2738683,0.9497600000000002,0.013509344913799464,0.9701168,0.008035483,0.08431118467302542,0.09875085236586756
37,0.5079848648648649,0.02654018613733764,0.8732910720653702,0.2635843572898863,0.84801555,0.26924893,0.9541999999999998,0.012294714311442937,0.9727577,0.0073130094,0.08553186582626565,0.09559425768799201
38,0.5103073684210526,0.02642996989380158,0.8786344217659804,0.27018337347084626,0.84727585,0.26785365,0.9578799999999998,0.011898974745750154,0.9749467,0.0070776185,0.08772865888016472,0.09507023950324367
39,0.5125589743589744,0.026320600122252708,0.877607141889487,0.2693071620418078,0.8456683,0.2671229,0.9607200000000001,0.010886762604190471,0.976636,0.0064755515,0.08750635924347272,0.09517290378084908
40,0.5148900000000001,0.026464793594509664,0.8780402632681799,0.26856862172447304,0.845051,0.26506865,0.9630000000000001,0.010753604047016058,0.97799224,0.006396346,0.08700328195867797,0.09427057708629505
41,0.5173570731707317,0.026550545449248075,0.8802846355599557,0.26887878052014635,0.84630233,0.2634011,0.96508,0.01022710125108773,0.9792293,0.006083175,0.08662756709701364,0.09300311540627959
42,0.5203219047619047,0.026438537048593315,0.8810105745604752,0.26629870561794144,0.8463873,0.26003328,0.96776,0.00992483753015636,0.98082334,0.0059033865,0.08507348398021927,0.09121416546674155
43,0.5224372093023256,0.026365442744614102,0.8822338996989448,0.26751338163084093,0.8451427,0.25770488,0.9701599999999999,0.00911122384754102,0.9822508,0.0054194415,0.08543226373168614,0.0903925846424869
