k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,0.31046875,0.04420199918296495,0.4983465285445748,0.15654359269565474,0.44923997,0.23928685,0.17854166666666668,0.02148057100161808,0.35432044,0.11817574,0.2761621018373422,0.36059481136823024
2,0.338828125,0.031832494381805965,0.6024858263733519,0.1652237795206215,0.5540714,0.20493181,0.31255208333333334,0.027407465448785823,0.50855803,0.10797007,0.18531641555315587,0.24084933803897002
3,0.35421874999999997,0.034097323878271184,0.6062503547390493,0.17053636399263075,0.61570376,0.2313493,0.41348958333333335,0.030955864008181972,0.59443533,0.09294487,0.18412143458695154,0.20120609628114394
4,0.36999999999999994,0.03032270017385215,0.6392243070880745,0.1789173742256132,0.6515606,0.24449447,0.4976041666666667,0.0326277869712135,0.6577919,0.079598695,0.16217052739586807,0.1811875589600369
5,0.38321875,0.030703200540619535,0.654426188933965,0.16274756634553772,0.677387,0.24504706,0.5652604166666667,0.034263985828073024,0.705949,0.071017794,0.14590802924609886,0.1641272106845122
6,0.39452256944444447,0.02845803206477579,0.6597861099582262,0.1544640962086023,0.6899815,0.2500487,0.6178645833333333,0.03357589965029067,0.7427769,0.06351616,0.13960464799489652,0.15863581378039626
7,0.4047023809523809,0.02921924924846617,0.6649524074605583,0.1492656405838143,0.70631343,0.2577344,0.6648958333333334,0.03280290865109712,0.775105,0.05714678,0.1345371207253722,0.1526788154246539
8,0.41416015624999997,0.029999128964812646,0.6718055696209566,0.14901274866076764,0.722359,0.25971285,0.7040104166666667,0.03329453308217015,0.80137295,0.052183773,0.12991638339526185,0.1445352783167415
9,0.4236689814814814,0.029024784885434505,0.6771578016936898,0.14417290910415945,0.7252776,0.2563491,0.7342187499999998,0.0310080477205112,0.8220454,0.046832483,0.12501291272680715,0.1411872466150932
10,0.43147916666666664,0.02935188954971876,0.6798547271362497,0.14132561289467516,0.7393945,0.26128945,0.7615104166666667,0.032281878556857914,0.8400822,0.044081517,0.12246592459706068,0.136187414808294
