k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
17,1.0247176470588235,0.11372649702056015,3.6907650980927915,3.3620938374619156,0.97646797,0.31205228,1.0,0.0,1.0,5.7480637e-08,18.5438917850137,0.09793038628573925
18,1.0224222222222223,0.11045901759431521,3.522113243662849,3.256444321420889,0.9668501,0.3109767,1.0,0.0,1.0,5.7480637e-08,16.965484832373892,0.0978054402321824
19,1.0231473684210528,0.10844409514977375,3.4735924776519944,3.1779385099623783,0.9626715,0.31081924,1.0,0.0,1.0,5.7480637e-08,16.21795291859843,0.09800201705462541
20,1.02191,0.10543671988448806,3.465910152601465,3.251371025089976,0.9547906,0.30878288,1.0,0.0,1.0,5.7480637e-08,16.65212642349762,0.09739075859238255
21,1.0207523809523809,0.10367805523987221,3.3447961155062247,2.9194907881160153,0.9451665,0.30542323,1.0,0.0,1.0,5.7480637e-08,14.021495285187353,0.09629004996179802
22,1.0212636363636363,0.10146056474486578,3.3064508461077264,2.978204152784257,0.94124115,0.30429488,1.0,0.0,1.0,5.7480637e-08,14.189415481172443,0.09604798655006164
23,1.0194782608695652,0.09903221678924902,3.292679560011689,3.0300736557737373,0.9396829,0.30387512,1.0,0.0,1.0,5.7480637e-08,14.437725924309412,0.09597823437332309
24,1.0205333333333335,0.09588553071240725,3.2668012206554415,3.076874058085228,0.9288858,0.29473194,1.0,0.0,1.0,5.7480637e-08,14.605541743282856,0.09192414217467615
25,1.021056,0.09302475403891158,3.1218132248024837,2.3813183785362964,0.9212234,0.28971052,1.0,0.0,1.0,5.7480637e-08,10.172768580901451,0.09013793607169873
26,1.0212769230769232,0.09127020940186538,3.0474127228469525,2.2339924005046767,0.9163614,0.28894255,1.0,0.0,1.0,5.7480637e-08,9.18262090318822,0.09048321062761389
27,1.020296296296296,0.08999551886420712,2.982802429550044,2.1339372048734417,0.9109756,0.28893647,1.0,0.0,1.0,5.7480637e-08,8.485193468972636,0.09140962529615138
28,1.0196357142857142,0.08660869630418301,2.915009276430788,2.1448672426513005,0.9097236,0.28941357,1.0,0.0,1.0,5.7480637e-08,8.267716017414562,0.09191004886119813
29,1.0187310344827585,0.0842461553828395,2.879756985446058,2.2024852224141744,0.90801126,0.28943938,1.0,0.0,1.0,5.7480637e-08,8.384427479286067,0.09223707651509372
30,1.0181866666666666,0.0809299329324104,2.817312792050619,2.1841445379702997,0.90423095,0.28709382,1.0,0.0,1.0,5.7480637e-08,8.073113146896311,0.09159457792181058
31,1.0175935483870966,0.07707524898593254,2.7680348671882706,2.248864624291137,0.9026551,0.2875284,1.0,0.0,1.0,5.7480637e-08,8.183339389981564,0.0921485983801631
32,1.0178062500000002,0.07272784751859153,2.690348886380608,2.2308115091805623,0.90210724,0.2873396,1.0,0.0,1.0,5.7480637e-08,7.833799347180621,0.09214704117039219
33,1.0158969696969695,0.0690311200632735,2.6790373150735656,2.2988254717235495,0.90073687,0.2876182,1.0,0.0,1.0,5.7480637e-08,8.103764854854447,0.0925773903494509
34,1.0150529411764706,0.06652637403997436,2.6037483815720517,2.255488888714774,0.8972571,0.28629425,1.0,0.0,1.0,5.7480637e-08,7.659238998510781,0.09252050157471103
35,1.0150114285714285,0.06399305344954181,2.5088759429435545,1.9404980723308454,0.8964466,0.2862658,1.0,0.0,1.0,5.7480637e-08,6.042239379913528,0.09267141114300159
36,1.013411111111111,0.06086105507376091,2.3992798264297215,1.7536443368622996,0.89632255,0.28627414,1.0,0.0,1.0,5.7480637e-08,5.033252492862406,0.09270189131516204
37,1.0129729729729728,0.05738219106121795,2.3278379169068457,1.7347844602568296,0.8915798,0.28617823,1.0,0.0,1.0,5.7480637e-08,4.7726306571240915,0.09365291230679773
38,1.0113842105263158,0.05545678635076657,2.2624363351893075,1.7100532708976544,0.8906893,0.28654897,1.0,0.0,1.0,5.7480637e-08,4.518027689713977,0.09405914176369734
39,1.0115333333333334,0.05329517841303827,2.1725826774374175,1.4241481866954557,0.8916318,0.2857804,1.0,0.0,1.0,5.7480637e-08,3.4031481930942573,0.09341410394344862
40,1.010415,0.04999995274997766,2.088372724426276,1.260989620084581,0.8906694,0.28537166,1.0,0.0,1.0,5.7480637e-08,2.7746500092361304,0.09339015569281983
41,1.0095024390243903,0.046613194599462934,2.014273920873389,1.1479893027596775,0.8919728,0.2834124,1.0,0.0,1.0,5.7480637e-08,2.3466310258145278,0.09199247366228747
42,1.0081619047619048,0.04386264998255422,1.9070938918625402,1.0264020951183346,0.89413434,0.2818116,1.0,0.0,1.0,5.7480637e-08,1.8763205895176365,0.09062530999293372
43,1.0066418604651164,0.04134138525990899,1.8064823656256348,0.9120010095298186,0.89063513,0.27565357,1.0,0.0,1.0,5.7480637e-08,1.4821596474485284,0.08794556940928544
44,1.0059227272727274,0.037014652839022937,1.7004774710830828,0.7909934892390562,0.8850935,0.27071908,1.0,0.0,1.0,5.7480637e-08,1.116339387513528,0.0864923220933953
45,1.0054577777777778,0.03390071662449513,1.6091193300171402,0.7358581876071604,0.8835008,0.2686104,1.0,0.0,1.0,5.7480637e-08,0.9125136304690247,0.08572359449595979
46,1.004704347826087,0.030156703524852023,1.511732507470855,0.6752733542212969,0.88541865,0.2675768,1.0,0.0,1.0,5.7480637e-08,0.7178642621236897,0.08472623759240605
47,1.0037617021276595,0.025398710681855247,1.3949011037593704,0.5234907915229314,0.8859076,0.26716724,1.0,0.0,1.0,5.7480637e-08,0.4299894905596743,0.08439540583691851
48,1.0028083333333333,0.01964737931350866,1.2644024619040957,0.35314432914936866,0.88360184,0.26058617,1.0,0.0,1.0,5.7480637e-08,0.1946195790713044,0.08145368845234557
