k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,0.40968000000000004,0.07200484428147874,0.6698090616635552,0.2763495411244248,0.50754553,0.44708526,0.23748000000000005,0.03131085434797332,0.41146335,0.16687755,0.185395124639182,0.44239663847566035
2,0.4273200000000001,0.059331758780605856,0.7825369446080052,0.30225995791570326,0.67789006,0.43094528,0.4059599999999999,0.041075520690552425,0.6079684,0.13892353,0.13865126261962452,0.28946865445556114
3,0.44533333333333336,0.05160292842680755,0.8343894461212555,0.2867124150638635,0.7642613,0.41993004,0.53348,0.04340195387306889,0.71496016,0.110064976,0.10963086450777766,0.23191398270251184
4,0.46110999999999996,0.04935684248409738,0.8692948582816103,0.42356338638281305,0.8060154,0.38841704,0.6269600000000001,0.043364944367541854,0.7808153,0.091870636,0.19648977635570047,0.18849782577684948
5,0.4716240000000001,0.04901088270986352,0.9157562906357579,0.6262532154536263,0.8333359,0.38259998,0.6966800000000001,0.042663539468731373,0.83012,0.070253834,0.399290092433453,0.1741596642532386
6,0.48125999999999997,0.047774367371821655,0.9147343076527105,0.4451454908213696,0.8405362,0.33807305,0.7499600000000001,0.039765291398404214,0.86306,0.058038514,0.2054247462900607,0.13972209236704103
7,0.4902285714285714,0.045441651306586416,0.9153052119143743,0.3888029396942334,0.8472914,0.33079883,0.79092,0.03613244525353909,0.8866735,0.04825965,0.15834093304374675,0.13274777533849047
8,0.49910000000000004,0.04512837245015601,0.9182620823937688,0.3964346736753359,0.85211337,0.316344,0.82504,0.033282403759344055,0.90658295,0.0397278,0.16384153766667311,0.12194398774830972
9,0.5053822222222222,0.04490709839679862,0.921203478258773,0.38373314163698014,0.8588829,0.3043503,0.8519200000000001,0.031485768213591364,0.92065966,0.0360472,0.15346001582910232,0.11254313962126616
10,0.513416,0.0460970600364058,0.936045496308005,0.4186759117755861,0.86154497,0.28907162,0.8735600000000002,0.030572641364461802,0.9323909,0.031984698,0.17937969764360776,0.1027322001640556
11,0.5202363636363636,0.04627890653507972,0.9369473719902436,0.4015837720776982,0.8647049,0.28032392,0.8911200000000002,0.02914010295108788,0.9418641,0.028430697,0.16524515989508937,0.09688625927916306
12,0.5263599999999999,0.04672262549700448,0.9372070904187433,0.40204871244547224,0.8709,0.28716227,0.9062799999999999,0.026911737216315117,0.9500495,0.024841027,0.1655861166727419,0.09912899305814804
13,0.532723076923077,0.04641010653042805,0.9410547711420343,0.4036570175862383,0.8696892,0.27892882,0.9188400000000001,0.02396193648268018,0.95697135,0.021515036,0.16641352785173463,0.09478218495547708
14,0.5379542857142857,0.04618834060846163,0.9425170802491598,0.39152458790860584,0.8743003,0.27834347,0.9295200000000002,0.02198748735076382,0.96261275,0.018939758,0.15659578900008517,0.09327549271378999
15,0.5429066666666666,0.046959379136535535,0.9474958227615606,0.4087512315234974,0.87550986,0.27719566,0.9384,0.020938003725283816,0.967298,0.01726704,0.16983425789946122,0.0923352382377658
16,0.5479075,0.04803722066012978,0.9540292904027423,0.4283419548335617,0.8752814,0.278353,0.9451599999999999,0.019085449955397935,0.9708246,0.015889386,0.1855901364115124,0.09303512146823678
17,0.5529152941176471,0.048751804381477276,0.9597687038250942,0.4353789209806461,0.88192946,0.2831886,0.9515999999999998,0.01797331355092876,0.9742052,0.014504945,0.1911733620261847,0.09413644509936958
18,0.55826,0.048771192215522646,0.9544488416856484,0.39643903123992547,0.88563204,0.27961758,0.9572399999999999,0.01672071768794628,0.97724444,0.013088862,0.15923881351422972,0.0912660137075818
19,0.5628126315789473,0.04930967232746078,0.9581412653489414,0.4039828715455828,0.88726836,0.28197366,0.9625999999999998,0.01563969309161788,0.98014563,0.011923441,0.16495431416880263,0.09221756816996063
20,0.567316,0.04941911516812093,0.9582730315776173,0.38587195186906437,0.8864887,0.27794933,0.9670799999999998,0.014531125214517977,0.982494,0.010892516,0.15063830313296403,0.09014065827938111
21,0.5720342857142857,0.04990665485323031,0.9610879256160841,0.39595929247463113,0.8872738,0.27422407,0.9714399999999997,0.01365893114412691,0.9849012,0.009844026,0.15829791082986988,0.08790603539455333
22,0.5766309090909091,0.050518825261333264,0.9612150712486595,0.39487846415732514,0.888734,0.2723041,0.97456,0.013004860629779937,0.98647934,0.009180632,0.1574332721534945,0.08652964573526845
23,0.5811252173913044,0.04980073688540082,0.9565814073751653,0.37120001094631483,0.8899902,0.27190554,0.9772799999999999,0.012571459740221108,0.9879749,0.008500893,0.13967462231206562,0.08603477913187874
24,0.5849783333333334,0.04944078194612666,0.9516313604150021,0.33979890347891367,0.8907054,0.27084038,0.9800399999999999,0.010888452598969249,0.9895317,0.0072070546,0.1178028201007755,0.08529981313458634
25,0.5889360000000001,0.04942057029213645,0.9538711237188545,0.3495533344355348,0.8889997,0.26928994,0.9825599999999999,0.010545444514101821,0.9908097,0.006702428,0.12431540684196207,0.0848381336728039
26,0.5926676923076923,0.049335999171002745,0.9542980022139411,0.35474157419019986,0.8881531,0.2669489,0.9843999999999999,0.009789790600416343,0.9917606,0.0062816394,0.127930257060578,0.08377145323902369
27,0.5966740740740741,0.04972674356986489,0.9582882139526285,0.3507709475901378,0.8894519,0.26506028,0.9860399999999998,0.009077356443370512,0.99265724,0.00571486,0.12478013076854493,0.08247783369529671
28,0.6004328571428571,0.04975925082692808,0.9626243286860269,0.35451162907791517,0.88676864,0.26443517,0.9880800000000001,0.008294190738100981,0.99362344,0.0052848416,0.12707543595764745,0.08274730497268834
29,0.6039586206896551,0.05014708639077596,0.9618765489662158,0.33920641331736456,0.88664955,0.26047227,0.9893200000000002,0.007716061171349027,0.9942649,0.0047786334,0.11651438835435611,0.08069412376909568
30,0.6075106666666668,0.05038503500930499,0.9639986391176529,0.34505418954552397,0.8868451,0.26029468,0.9907600000000001,0.0073472716024385615,0.9950119,0.0044842367,0.12035849170829938,0.0805573511354396
31,0.6109006451612903,0.05094549283261843,0.9629408984230969,0.34046265915011026,0.88708955,0.2602565,0.99212,0.006411364909284144,0.99573416,0.003913617,0.11728819928525137,0.08048222133144023
32,0.6145575,0.050826206392470395,0.9658841756368948,0.3478093035448482,0.8863564,0.25936028,0.9928400000000001,0.006178543517690886,0.9961042,0.0037488819,0.12213520110432659,0.08018262541782306
33,0.6178424242424242,0.05069387119441412,0.9663793232397164,0.34953960440787685,0.88762826,0.26197487,0.9938000000000001,0.005779273310719961,0.9966677,0.003366419,0.12330828495543451,0.08125823801660559
34,0.6214305882352942,0.050643957601302164,0.9663831786068181,0.3425303606246431,0.8880315,0.26159158,0.9944000000000003,0.00548452368032084,0.99698675,0.0032069774,0.11845713863022914,0.08096710438280752
35,0.6243542857142856,0.05024300913905275,0.9650137611046233,0.3307124141761283,0.8897636,0.26525053,0.9948800000000001,0.0049664474224540055,0.99722147,0.0030137394,0.11059473780224738,0.08250991696382926
36,0.6275077777777777,0.050724818614331084,0.9654380664713048,0.3273094772984322,0.8892229,0.2636662,0.9957199999999999,0.004604519518907487,0.9976532,0.0028255503,0.10832602117861485,0.08179143144960577
37,0.6305967567567567,0.05075533251894661,0.9637103389747611,0.3263159122948558,0.88952464,0.26167777,0.99628,0.00420494946461905,0.997978,0.0025353353,0.10779901411415074,0.08068006679539863
38,0.6337357894736843,0.051067677641762704,0.9654905274511663,0.3265490892064043,0.8881078,0.2592159,0.9965999999999999,0.003934463114581204,0.9981431,0.0023604,0.10782521135713091,0.07971275194745431
39,0.6369651282051282,0.05113921666263426,0.9650816255515676,0.31845377148860443,0.88924336,0.25900236,0.99708,0.0038721570216095347,0.99840784,0.0022707726,0.10263209744943724,0.07934925116984459
40,0.639705,0.050966179717534255,0.9671361989923283,0.32427706561901515,0.88918567,0.25997698,0.9975999999999999,0.0035777087639996662,0.99871826,0.0020903384,0.10623564470315089,0.07986784768178268
41,0.6428292682926829,0.05123789310140058,0.9685469115318867,0.32075046277034497,0.8899109,0.25921562,0.9981599999999999,0.0029621613730517814,0.9989914,0.0017958698,0.10387015614157342,0.07931234834555667
42,0.6458704761904761,0.05146153708884418,0.9683136936078683,0.32075031163435236,0.89132446,0.26243415,0.99832,0.00283859119987363,0.9990679,0.0017483524,0.10388478442631019,0.08068205725664157
43,0.6484883720930231,0.0512678487960346,0.9694252492051619,0.3254060382455532,0.8908124,0.26357064,0.99848,0.002815954545087689,0.9991367,0.0017445266,0.10682390511283289,0.08139141435481179
