k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,0.24875000000000003,0.06401904013650939,0.5626846592693817,0.3700189283385938,0.663904,1.2147777,0.135,0.033726843908080104,0.33868665,0.18293984,0.32815871456717816,1.588645394864475
2,0.251875,0.06887205075355314,0.5250835612480786,0.2656565314585344,0.6877277,1.0190408,0.225,0.045276925690687087,0.44422293,0.1776731,0.29611901650338673,1.1359582763776075
3,0.2685416666666667,0.058261488495117135,0.5964359641901404,0.3692719225542241,0.7792197,1.0786382,0.30125,0.048973845060399326,0.51513004,0.15296899,0.2992256837860344,1.2122042012841838
4,0.28,0.06067974332509985,0.6132971293400522,0.3168231519492704,0.8334564,1.1611656,0.359375,0.061994833454087114,0.5603155,0.14270109,0.2499160197877148,1.3760423546815588
5,0.28725,0.05965264034391102,0.6151718112973827,0.3321485354612106,0.88086224,1.2243118,0.41937500000000005,0.06712569832038992,0.60440886,0.12871933,0.25841538442916423,1.5131332017563182
6,0.296875,0.05658963821034534,0.6819913270994432,0.42712103164905724,0.8253076,1.0108064,0.46875,0.06489173676208705,0.6375272,0.11920386,0.28356189171692825,1.0522471396625974
7,0.30258928571428567,0.05702939349089007,0.684147183193534,0.4361876840860706,0.77911067,0.8802395,0.505,0.05916079783099616,0.6608832,0.11471153,0.29002269763294874,0.8236136755245411
8,0.30695312500000005,0.05682684903709139,0.6894240810956529,0.4632531006864351,0.7555053,0.72813624,0.53375,0.06163146517810525,0.6790664,0.11245558,0.31106083669887596,0.58996006808826
9,0.3140972222222222,0.05249591217183569,0.6826138543493692,0.4368413457177998,0.7135824,0.58822787,0.5606249999999999,0.053440241157764246,0.69992393,0.09871326,0.2915643267795017,0.4280470398597487
10,0.3176875,0.055302258938943895,0.6906898274716247,0.4680146862991754,0.703771,0.5355694,0.580625,0.05539277367130121,0.7130586,0.092805855,0.3147105294212489,0.3745862507102089
11,0.32375,0.05694882707272098,0.6927272378495919,0.4611041108187413,0.6969769,0.5146601,0.6018749999999999,0.05790280109804705,0.72780275,0.08945559,0.3070335513734833,0.35669802362968994
12,0.3290624999999999,0.05543223074043755,0.6462334366997222,0.3078751832927982,0.6997384,0.48939458,0.6168750000000001,0.06535659396725016,0.7379856,0.09111658,0.21993790979686353,0.3296641026906997
13,0.3367307692307693,0.055636779053356,0.656264028348768,0.2967807100510522,0.69806147,0.4839872,0.631875,0.060334354848626676,0.7481219,0.08689207,0.20623320806542333,0.3254105095459181
14,0.3395982142857143,0.054829262324194245,0.6581935945185079,0.2988478376364115,0.71270144,0.48212016,0.6512499999999999,0.06283659363778403,0.7610338,0.083572656,0.20614164888813713,0.3149803084603633
15,0.3430416666666667,0.05367389638155382,0.6513613691495699,0.26063180034817085,0.72837013,0.5018966,0.6725,0.05793315113128233,0.77722585,0.07502271,0.1894778302739913,0.32568298231791815
16,0.345234375,0.05428102286581725,0.636488116546774,0.23419118435935993,0.7268815,0.48787832,0.6825,0.06067330549755798,0.78381395,0.07411615,0.1869864002433515,0.3126189608758523
17,0.3482352941176471,0.05423221568397403,0.6394330960792558,0.24050105835266744,0.7260556,0.4777883,0.6950000000000001,0.06204836822995428,0.7938089,0.06834471,0.18784925127174434,0.3033271691494974
18,0.35420138888888886,0.05338465728908874,0.6534804713678265,0.2512686670378098,0.72688043,0.47603682,0.7112499999999999,0.060814780275850695,0.8042782,0.06771534,0.18321172675842146,0.3012053468581968
19,0.35792763157894736,0.05315479040896552,0.6591009199420529,0.25859774948383235,0.73305315,0.46752787,0.724375,0.06061855635859369,0.8124603,0.06680567,0.18308497882245756,0.2898429242352485
20,0.36109375000000005,0.054538466571196334,0.6468761394626505,0.23452004566188725,0.7445332,0.46911547,0.735,0.06051859218455102,0.8198935,0.0658234,0.1796961126980551,0.2853326145224315
21,0.36565476190476187,0.05456509016418695,0.6621565591500626,0.24401830512484474,0.75028586,0.47179034,0.7481249999999999,0.05939473356283366,0.8293551,0.062137857,0.173683123761327,0.28494327491540616
22,0.37099431818181816,0.05576228387026203,0.6652521269100595,0.23967026664419375,0.75648665,0.47067255,0.7562500000000001,0.0559994419615053,0.8348475,0.058074147,0.1694979752515378,0.2808313923843002
23,0.37396739130434786,0.05602475380358546,0.669005462664471,0.24919254282075756,0.7621521,0.46912387,0.7649999999999999,0.058949130612758006,0.84060556,0.05885002,0.171654307143436,0.27664885168691455
