k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,0.19859374999999999,0.050373361868526305,0.39150758236996785,0.14601196579083986,0.26889247,0.18535544,0.101953125,0.015267591992006302,0.30896467,0.13832474,0.3915825164673468,0.5688748635664389
2,0.20078125000000002,0.0355519398864183,0.4399375063619785,0.13554231857838847,0.3811074,0.20049436,0.171640625,0.016777605225698183,0.39520514,0.12600046,0.3320417169056442,0.4232260536377943
3,0.20851562499999998,0.035012853775013626,0.4670087653826143,0.17152943302014695,0.42131856,0.24752337,0.226796875,0.01990440410397596,0.44639698,0.11571055,0.3135020025711782,0.39614002728538456
4,0.2111328125,0.03039792951258924,0.4873308047611824,0.1921710506374378,0.42937014,0.23048586,0.27187500000000003,0.02419807585325742,0.48266113,0.11091085,0.29975941644991355,0.37874217019212697
5,0.21195312500000002,0.029938050458143982,0.4886277654542344,0.1943542756210343,0.4471577,0.24065778,0.30960937499999996,0.02542689716834076,0.51203287,0.10665783,0.2992751467165065,0.36355076113644547
6,0.21417968749999997,0.029712066658357454,0.4904780064333009,0.18702299324017269,0.4536676,0.25148892,0.339453125,0.027969950218661003,0.5339789,0.10380633,0.294590261928697,0.3617257542331922
7,0.2170535714285714,0.027973087467224263,0.4909797473236036,0.18839038584709028,0.46967548,0.26563573,0.36507812500000003,0.02465769066608581,0.5530006,0.098388985,0.294592555114358,0.35180642798235695
8,0.220654296875,0.026466780588143463,0.4999113349131705,0.19049105387966206,0.4794641,0.27479008,0.39203125,0.026710525049828203,0.572715,0.09498147,0.2863755145565114,0.34646720180404955
9,0.22451388888888887,0.025858709161637843,0.5105747254148244,0.20304202432506224,0.48944074,0.2785383,0.41328125000000004,0.027974859667878587,0.58794224,0.091818705,0.2807631630447937,0.3382543400439637
10,0.2272265625,0.024991276554201743,0.5142189554944079,0.1988430577708536,0.49131542,0.2807036,0.43070312499999996,0.02762920199235539,0.6004144,0.08914855,0.2755217848246071,0.33755450658276587
11,0.23022727272727272,0.02522944810440554,0.5187754481188266,0.2063667090282957,0.4969704,0.2814772,0.447734375,0.028189920731697255,0.61268586,0.0863079,0.2741642879284054,0.33226820771516064
12,0.23302083333333332,0.02544290824298808,0.5252755276248212,0.22463500890948565,0.5019825,0.28696427,0.46593749999999995,0.030354352550334522,0.6253066,0.08497247,0.27582421189965656,0.3303699159781992
13,0.23579326923076926,0.026095662709368472,0.5254248919435479,0.22819257415763425,0.50841826,0.28767842,0.48,0.029980462388028643,0.63533473,0.082713746,0.27729338408748055,0.32441147138084503
14,0.23790736607142854,0.02624146614710514,0.5298493331279184,0.2314515738731492,0.50912434,0.28681788,0.494609375,0.03020185589677189,0.6456179,0.08061606,0.2746114806086209,0.32322341280468336
15,0.24054166666666665,0.0267226625627845,0.5355604901126498,0.23591866884264995,0.50885564,0.284593,0.5075000000000001,0.032445868381043526,0.6545248,0.07973577,0.27136167665288996,0.3222159420927575
16,0.2429296875,0.026559771229321728,0.5401864437618341,0.23769526168909125,0.51478267,0.28777146,0.5193749999999999,0.03167214864829983,0.66280067,0.07813316,0.26792754392983453,0.31824827366159525
17,0.24478400735294115,0.026348908043629462,0.5408811150922287,0.23413150871703692,0.5227537,0.29265597,0.5296875,0.03169526532070682,0.67012036,0.07645076,0.2656077138530713,0.3134115394577748
18,0.24712673611111108,0.026135719913490275,0.5413618043714727,0.236366268310713,0.52592313,0.2961121,0.5399218749999999,0.03298605514432387,0.677184,0.075404935,0.2662180072845232,0.31243124229389707
19,0.2499424342105263,0.02588194889554119,0.5445500608298157,0.23298987158293144,0.5303775,0.30056572,0.549453125,0.03208712732910778,0.68375313,0.07419347,0.26171892735035546,0.3108850357860007
20,0.25119921875,0.025625721395619253,0.5465795774866917,0.23357026372556325,0.53217745,0.30491516,0.559375,0.03286454206283728,0.6906754,0.07324333,0.26014514764897617,0.31183120197624703
21,0.25294642857142857,0.025687506724099946,0.5459140349945999,0.23188688447058722,0.5361501,0.30661312,0.5701562499999999,0.033283450631469993,0.69841397,0.07126521,0.25996559080436094,0.3091683365132809
22,0.2549786931818182,0.025659691630718184,0.5461565081425734,0.22617391569727932,0.53754365,0.30524668,0.57796875,0.03130268995529777,0.70397484,0.069469266,0.257128555243182,0.3070414019806691
23,0.25685122282608697,0.025025543489694723,0.5485931025897708,0.22852700835279216,0.53893894,0.30444536,0.586875,0.03049718224688962,0.71034455,0.06726734,0.25599278057620634,0.3052642749557357
