k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
34,0.7222,0.060150251317546574,0.7134291497447901,0.1235517246392655,0.49225593,0.12120085,0.9998,0.0019899748742132416,0.99996066,0.0003918814,0.09738788087733083,0.27249369120914935
35,0.7342057142857142,0.05918582400596705,0.7246628042034619,0.12046771200505922,0.5344329,0.12141606,1.0,0.0,1.0,8.575615e-08,0.09032304102483507,0.23149459514593218
36,0.7368277777777777,0.05726079040044724,0.7365320077752913,0.1169276330175208,0.5832148,0.120566316,1.0,0.0,1.0,8.575615e-08,0.0830874542899992,0.18824612315450295
37,0.7552162162162162,0.0555702163108326,0.762750735635761,0.11652488636680847,0.6171429,0.12139162,1.0,0.0,1.0,8.575615e-08,0.06986526258417018,0.16131547199034912
38,0.7609210526315789,0.054220815324047204,0.7735319621783451,0.11433701633867245,0.663348,0.12107775,1.0,0.0,1.0,8.575615e-08,0.06436072546002038,0.12799437821550796
39,0.7745692307692309,0.05250225730096043,0.7894862667888235,0.10870546831067061,0.6891058,0.1160526,1.0,0.0,1.0,8.575615e-08,0.056132910711148606,0.11012340409118693
40,0.7936650000000001,0.05110509049987095,0.8156499932989643,0.10576114601882236,0.7210656,0.10878333,1.0,0.0,1.0,8.575615e-08,0.04517034497788659,0.08963822229953067
41,0.8085658536585365,0.04880015798533053,0.8366462469204673,0.09714002562553542,0.75244486,0.0958337,1.0,0.0,1.0,8.575615e-08,0.03612063322369862,0.0704676435681364
42,0.8291714285714284,0.04660937299292547,0.8568584539956151,0.08919640267378397,0.75347376,0.08163589,1.0,0.0,1.0,8.575615e-08,0.02844550044246925,0.06743960673179572
43,0.8377767441860464,0.043961907892995415,0.8747271713809015,0.08521755398006935,0.7490246,0.07785835,1.0,0.0,1.0,8.575615e-08,0.022955313096576058,0.06905055884413969
44,0.8623772727272727,0.04080982172941677,0.8978046419616084,0.07379982956668112,0.75676405,0.07782646,1.0,0.0,1.0,8.575615e-08,0.015890306048666238,0.06522068362518496
45,0.8881022222222221,0.03665299974249661,0.923229689031856,0.06222537979673542,0.76444364,0.07773804,1.0,0.0,1.0,8.575615e-08,0.009765678536993502,0.061530003358313934
46,0.9158217391304347,0.03280335492778076,0.9476740588508744,0.05273892636040209,0.78614205,0.077473514,1.0,0.0,1.0,8.575615e-08,0.0055193984707896685,0.05173736714445809
47,0.9429404255319149,0.028078148396634545,0.9664954565263806,0.04054925655648285,0.8239288,0.07289168,1.0,0.0,1.0,8.575615e-08,0.0027667966406591214,0.03631427398613951
48,0.9579624999999997,0.022707369627868977,0.9647776663329044,0.029190416444035427,0.87238234,0.05765033,1.0,0.0,1.0,8.575615e-08,0.00209269320113243,0.01960982700589753
