k,density_naeem_mean,density_naeem_std,weighted_density_mean,weighted_density_std,weighted_density_threshold_mean,weighted_density_threshold_std,coverage_mean,coverage_std,weighted_coverage_mean,weighted_coverage_std,mse_weighted_density,mse_weighted_density_threshold
1,0.31799999999999995,0.060739882559429866,0.3180000080708424,0.06073988200773156,0.12335628,0.035057303,0.186,0.04294182110716778,0.3910865,0.09127588,0.4688133222576842,0.7697332215427117
2,0.35533333333333333,0.040199502484483556,0.38627364746877246,0.04980148612829677,0.22962284,0.05918473,0.32733333333333337,0.03993884213533375,0.5283645,0.08396184,0.3791402238118715,0.5969837995517082
3,0.36622222222222217,0.03613144726524917,0.40637776830731376,0.04934577157974995,0.2991345,0.060530193,0.4253333333333333,0.05272991982209384,0.6181034,0.060216725,0.3548223591326061,0.49487636357804377
4,0.38383333333333336,0.03538714455844099,0.4202987399644984,0.05382921005224182,0.3262368,0.055544097,0.51,0.04046946722873651,0.6890688,0.049435645,0.33895113474159666,0.45704197734881635
5,0.3856,0.03349719722935371,0.4216105787611604,0.05413700234714785,0.35368308,0.06478717,0.5680000000000001,0.041718634259098705,0.72673017,0.049691092,0.33746513762413494,0.421922933296778
6,0.39511111111111114,0.03574325456521245,0.43265304627006973,0.06132135256370299,0.37202415,0.06699086,0.604,0.043430659933072886,0.7519256,0.045412716,0.3256428741868736,0.3988414446131765
7,0.4003809523809524,0.03475655536139289,0.4416403292459923,0.05527583371337436,0.38318926,0.07275922,0.6426666666666667,0.04562650301938311,0.7779131,0.040760566,0.3148209397172325,0.3857493912022427
8,0.40983333333333327,0.03576310948449533,0.4532476002066003,0.06223578755534179,0.40068612,0.08156538,0.6773333333333335,0.04649492206443385,0.7992826,0.042197883,0.30281147993247515,0.3658300443813909
9,0.413037037037037,0.03371664383254344,0.4583041379986935,0.06132641034297942,0.41879806,0.08864569,0.706,0.048848973604592984,0.8169772,0.0413616,0.29719533551489397,0.34565375439823587
10,0.4160666666666667,0.03422338381866995,0.4614175037876276,0.06306808732742061,0.42571563,0.09597655,0.734,0.052952809179494915,0.8342268,0.042930264,0.2940486888654893,0.339014040421862
11,0.4242424242424242,0.03738465578979669,0.4702841903680845,0.0672727454617077,0.43205875,0.09812154,0.7520000000000001,0.05455272678794343,0.84534425,0.042663086,0.28512446125595137,0.33218509840975585
12,0.43133333333333335,0.03736721346281133,0.4777611954258119,0.06849376783740548,0.44255275,0.09996553,0.7766666666666667,0.051833065379800446,0.8602171,0.04186597,0.2774247652356415,0.3207405478522425
13,0.4367179487179487,0.03633231093507502,0.48204551237096205,0.06839670426452425,0.44400015,0.10260201,0.7946666666666665,0.048971647125885226,0.87158966,0.03889549,0.272954960409308,0.31966300099339495
14,0.443047619047619,0.0374021474640245,0.48843822771676654,0.07531612724714676,0.45264393,0.10474474,0.8106666666666665,0.04611097724210821,0.88122416,0.03743395,0.2673679658850713,0.31057012685886676
15,0.44737777777777776,0.03529974644052606,0.4964732405897669,0.07716662115637864,0.4611917,0.10782485,0.8246666666666667,0.0440252452829308,0.88991755,0.035692252,0.2594938848628628,0.3019405672235429
16,0.44970833333333343,0.0342149303423715,0.495206321221702,0.07224996067076807,0.46406713,0.11045179,0.8366666666666667,0.038787168554103614,0.8972877,0.03340577,0.26003671495145514,0.2994236372066945
